NodeID: 0.0
 nr   logfactor           convergence         gas_u                       gas_res             pH                          chargebalance       Ar[g].logact                Ar[g].tot           CO2[g].logact               CO2[g].tot         
                                                                          0.0                                             0.0                                             4.10000000e-2                                   1.00000000e-10     

 138. 0.0                 11.61278385654049   2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -9.38300000               X  1.69218411e-11     -15.0000000               X  2.68190344e-16     
 139. 0.0                 11.612783856522745  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -9.34200000               X  1.85972022e-11     -15.0000000               X  2.68190344e-16     
 140. 0.0                 11.61278385650324   2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -9.30100000               X  2.04384338e-11     -15.0000000               X  2.68190345e-16     
 141. 0.0                 11.612783856481807  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -9.26000000               X  2.24619581e-11     -15.0000000               X  2.68190345e-16     
 142. 0.0                 11.61278385645825   2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -9.21900000               X  2.46858232e-11     -15.0000000               X  2.68190345e-16     
 143. 0.0                 11.612783856432362  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -9.17800000               X  2.71298638e-11     -15.0000000               X  2.68190345e-16     
 144. 0.0                 11.61278385640391   2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -9.13700000               X  2.98158787e-11     -15.0000000               X  2.68190345e-16     
 145. 0.0                 11.61278385637264   2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -9.09600000               X  3.27678248e-11     -15.0000000               X  2.68190345e-16     
 146. 0.0                 11.612783856338277  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -9.05500000               X  3.60120308e-11     -15.0000000               X  2.68190345e-16     
 147. 0.0                 11.61278385630051   2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -9.01400000               X  3.95774322e-11     -15.0000000               X  2.68190345e-16     
 148. 0.0                 11.612783856259004  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -8.97300000               X  4.34958291e-11     -15.0000000               X  2.68190345e-16     
 149. 0.0                 11.612783856213388  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -8.93200000               X  4.78021701e-11     -15.0000000               X  2.68190345e-16     
 150. 0.0                 11.612783856163258  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -8.89100000               X  5.25348641e-11     -15.0000000               X  2.68190345e-16     
 151. 0.0                 11.612783856108162  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -8.85000000               X  5.77361224e-11     -15.0000000               X  2.68190345e-16     
 152. 0.0                 11.612783856047614  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -8.80900000               X  6.34523357e-11     -15.0000000               X  2.68190345e-16     
 153. 0.0                 11.61278385598107   2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -8.76800000               X  6.97344874e-11     -15.0000000               X  2.68190345e-16     
 154. 0.0                 11.612783855907937  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -8.72700000               X  7.66386089e-11     -15.0000000               X  2.68190345e-16     
 155. 0.0                 11.612783855827564  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -8.68600000               X  8.42262787e-11     -15.0000000               X  2.68190345e-16     
 156. 0.0                 11.612783855739234  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -8.64500000               X  9.25651721e-11     -15.0000000               X  2.68190346e-16     
 157. 0.0                 11.612783855642158  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -8.60400000               X  1.01729665e-10     -15.0000000               X  2.68190346e-16     
 158. 0.0                 11.612783855535472  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -8.56300000               X  1.11801495e-10     -15.0000000               X  2.68190346e-16     
